./input/Dataset_preproc/13_ring2_r6_p_t10.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
10,177,0,484,1252,-1,-1,-1,398.5129938540049,-1.0256420708897336e+67,-1,-1.0256420708897336e+67
11,195,0,484,1251,-1,-1,-1,443.53295342903584,-1.0256400589444592e+67,-1,-1.0256400589444592e+67
12,187,0,484,1250,-1,-1,-1,490.0537378420122,-1.0256342526089346e+67,-1,-1.0256342526089346e+67
13,273,0,484,1249,-1,-1,-1,514.7774466280825,-1.0256174858900069e+67,-1,-1.0256174858900069e+67
14,51,0,484,1248,-1,-1,-1,535.0485680121928,-1.025375299991456e+67,-1,-1.025375299991456e+67
15,103,0,484,1246,-1,-1,-1,585.1433589602821,-1.0253752876973523e+67,-1,-1.0253752876973523e+67
16,236,0,484,1245,-1,-1,-1,630.5016954722814,-1.025375206313068e+67,-1,-1.025375206313068e+67
17,207,0,484,1244,-1,-1,-1,676.3593298653141,-1.0253738375463813e+67,-1,-1.0253738375463813e+67
18,164,0,484,1243,-1,-1,-1,697.2376986141317,-1.025372217290083e+67,-1,-1.025372217290083e+67
19,136,0,484,1242,-1,-1,-1,712.3004988250323,-1.025050967711777e+67,-1,-1.025050967711777e+67
20,31,0,484,1241,-1,-1,-1,726.9993600542657,-1.0242928448390846e+67,-1,-1.0242928448390846e+67
21,47,0,484,1237,-1,-1,-1,727.0006867372431,-1,-1,155089.7207211887
