./input/Dataset_preproc/15_sort_num_s_4_p_t7.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
53,285,0,447,1548,-1,-1,-1,9722.097946100868,1.1476505122347039e+47,-1,-1.1476505122347039e+47
54,267,0,447,1546,-1,-1,-1,21531.214942618273,1.1476505122011864e+47,-1,-1.1476505122011864e+47
./input/Dataset_preproc/15_sort_num_s_7_p_t1.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,749,3038,-1,-1,-1,0.02417442901059985,-1,-1,-1
1,730,0,749,3038,-1,-1,-1,8527.268954901025,4.3058620401677094e+66,-1,-4.3058620401677094e+66
2,236,0,749,2959,-1,-1,-1,8527.446833703201,287033.13237610593,-1,287033.13237610593
3,362,0,749,2958,-1,-1,-1,8527.45197477797,242599.28378383303,-1,242599.28378383303
4,251,0,749,2956,-1,-1,-1,8527.46876422828,237525.510978319,-1,237525.510978319
5,266,0,749,2954,-1,-1,-1,8527.471540383063,235796.42552749612,-1,235796.42552749612
6,237,0,749,2953,-1,-1,-1,8527.474297043867,209415.9491211843,-1,209415.9491211843
7,111,0,749,2951,-1,-1,-1,8535.34875586629,204963.63086448607,-1,204963.63086448607
8,572,0,749,2950,-1,-1,-1,8535.35156500293,204469.56558675194,-1,204469.56558675194
9,515,0,749,2949,-1,-1,-1,8535.354364083149,198056.7437866966,-1,198056.7437866966
10,265,0,749,2948,-1,-1,-1,8535.357430331875,187712.3452963656,-1,187712.3452963656
11,84,0,749,2946,-1,-1,-1,8535.360208602156,183314.82776305662,-1,183314.82776305662
12,626,0,749,2944,-1,-1,-1,8535.36298807105,182605.05224482284,-1,182605.05224482284
13,221,0,749,2943,-1,-1,-1,8535.366075590253,174812.68172899677,-1,174812.68172899677
14,13,0,749,2942,-1,-1,-1,8535.368822223973,168428.32659611266,-1,168428.32659611266
15,571,0,749,2941,-1,-1,-1,8535.371614005882,167436.2185602424,-1,167436.2185602424
16,409,0,749,2939,-1,-1,-1,8535.37470122194,166733.68160160593,-1,166733.68160160593
17,308,0,749,2938,-1,-1,-1,8535.377457892057,138012.01943623248,-1,138012.01943623248
18,188,0,749,2937,-1,-1,-1,8535.380214191042,134522.18220527837,-1,134522.18220527837
19,206,0,749,2936,-1,-1,-1,8535.383317556232,127867.76590235265,-1,127867.76590235265
20,53,0,749,2934,-1,-1,-1,8535.386061470956,119081.96147672179,-1,119081.96147672179
21,41,0,749,2933,-1,-1,-1,8535.38881683303,112814.11446236665,-1,112814.11446236665
22,465,0,749,2932,-1,-1,-1,8535.391884948127,104353.83786211754,-1,104353.83786211754
23,64,0,749,2931,-1,-1,-1,8535.394647870213,97593.28470365255,-1,97593.28470365255
24,363,0,749,2930,-1,-1,-1,8535.39737407118,96928.24210417182,-1,96928.24210417182
25,74,0,749,2929,-1,-1,-1,8535.40045347996,82975.09254301357,-1,82975.09254301357
26,205,0,749,2928,-1,-1,-1,8535.403201662935,69180.7988778113,-1,69180.7988778113
27,250,0,749,2927,-1,-1,-1,8535.405948907137,60346.10063608142,-1,60346.10063608142
28,464,0,749,2926,-1,-1,-1,8535.408984296024,42324.94872556777,-1,42324.94872556777
29,85,0,749,2924,-1,-1,-1,8535.4117397652,22460.253115804175,-1,22460.253115804175
30,189,0,749,2923,-1,-1,-1,8535.414471901953,20420.355576996564,-1,20420.355576996564
31,222,0,749,2921,-1,-1,-1,8535.417494687252,3289.647781410177,-1,3289.647781410177
32,88,0,749,2919,-1,-1,-1,18365.47090194514,4.305862040167442e+66,-1,-4.305862040167442e+66
