./input/Dataset_preproc/10_comm_p01_p_t1.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
135,63,1,170,172,-1,-1,-1,3226.825299553573,-1,-1,187471.05062867995
136,29,1,170,172,-1,-1,-1,3226.9508212395012,-1,-1,88114.2139166488
137,113,0,170,172,-1,104,77,3237.008361071348,1.9005320261317252e+39,39.27887519235801,1.9005320261317252e+39
138,8,0,170,172,-1,-1,-1,3237.071504943073,-1,-1,94551.07842454102
139,107,1,170,172,-1,97,72,3246.239284772426,1.3085703655478909e+39,39.11679708085249,1.3085703655478909e+39
140,2,1,170,172,-1,-1,-1,3246.322200909257,-1,-1,85841.80048511384
141,46,0,170,172,-1,90,67,3255.164531547576,8.708264083913963e+38,38.939931590838455,8.708264083913963e+38
142,133,0,170,172,-1,-1,-1,3255.258004657924,-1,-1,119790.42964992304
143,22,1,170,172,-1,83,62,3263.598371513188,5.763211729812544e+38,38.760664575055955,5.763211729812544e+38
144,127,1,170,172,-1,-1,-1,3263.723667565733,-1,-1,77262.61924622493
145,53,1,170,172,-1,76,57,3271.5609118826687,3.7340500930682515e+38,38.57218013980406,3.7340500930682515e+38
146,140,1,170,172,-1,-1,-1,3271.6877859719098,-1,-1,164329.0717886562
147,38,1,170,172,-1,67,50,3278.966330908239,2.384890210146234e+38,38.377468390828895,2.384890210146234e+38
148,156,1,170,172,-1,-1,-1,3279.0598007664084,-1,-1,33417.65148231472
149,73,1,170,171,-1,-1,-1,3279.171833474189,-1,-1,188174.69161538064
150,25,1,170,171,-1,60,45,3285.366277281195,1.4999320154762748e+38,38.176071575073934,1.4999320154762748e+38
151,130,1,170,171,-1,-1,-1,3285.4561188854277,-1,-1,118311.01618583244
152,5,1,170,171,-1,53,40,3290.887551791966,9.240151244216738e+37,37.96567907987716,9.240151244216738e+37
153,110,1,170,171,-1,-1,-1,3290.9983865842223,-1,-1,115451.34338272833
154,11,0,170,171,-1,46,35,3295.9879254437983,5.618010323962157e+37,37.74958253294952,5.618010323962157e+37
155,116,0,170,171,-1,-1,-1,3296.1192450858653,-1,-1,134288.97741177806
156,64,1,170,171,-1,37,28,3300.6490366198123,3.300543329932509e+37,37.51858543859558,3.300543329932509e+37
157,153,1,170,171,-1,-1,-1,3300.786497041583,-1,-1,85960.98501873057
158,30,1,170,170,-1,-1,-1,3300.861587882042,-1,-1,189292.83715634633
159,19,1,170,170,-1,30,23,3304.5305736474693,1.82002402756803e+37,37.26007712148581,1.82002402756803e+37
160,124,1,170,170,-1,-1,-1,3304.6141322366893,-1,-1,156003.04592174504
161,149,1,170,170,-1,21,16,3307.757195971906,9.964540786494542e+36,36.99845728913919,9.964540786494542e+36
162,60,1,170,169,-1,-1,-1,3307.842163667083,-1,-1,153126.70124340334
163,26,1,170,169,-1,-1,-1,3307.9339606054127,-1,-1,96887.67415595346
164,160,0,170,169,-1,14,11,3310.1622170582414,5.44751754231143e+36,36.73619863745281,5.44751754231143e+36
165,101,0,170,169,-1,-1,-1,3310.2843497879803,-1,-1,146061.55374029934
166,54,1,170,169,-1,14,11,3311.9542574957013,2.9692675269787874e+36,36.47264932870296,2.9692675269787874e+36
167,50,1,170,170,-1,6,5,3313.283129733056,1.611186545646623e+36,36.20714582661084,1.611186545646623e+36
168,137,1,170,170,-1,-1,-1,3313.4584744907916,-1,-1,128504.18241028479
169,13,0,170,170,-1,0,0,3314.139244195074,8.702129671249828e+35,35.939625550467696,8.702129671249828e+35
170,118,0,170,170,-1,-1,-1,3314.238275013864,-1,-1,143540.0821808003
./input/Dataset_preproc/10_comm_p01_p_t2.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,299,846,-1,-1,-1,0.006415721029043198,-1,-1,-1
1,230,0,299,846,-1,47221,42980,199.18910763412714,1.954160714955975e+56,56.29096027829181,1.954160714955975e+56
2,245,0,299,844,-1,46657,42458,409.80736142396927,1.954160714955975e+56,56.29096027829181,1.954160714955975e+56
3,176,0,299,842,-1,46681,42477,617.7432276904583,1.954160714955975e+56,56.29096027829181,1.954160714955975e+56
4,211,0,299,840,-1,47328,42914,824.8361150585115,1.954160714955975e+56,56.29096027829181,1.954160714955975e+56
5,240,0,299,838,-1,46038,41675,1034.4770931005478,1.9541530244041752e+56,56.29095856913312,1.9541530244041752e+56
6,241,0,299,837,-1,36891,33228,1241.4585757926106,1.9541463652946822e+56,56.29095708919812,1.9541463652946822e+56
7,164,0,299,832,-1,35489,32014,1423.9723079614341,1.9541307730832916e+56,56.290953623931394,1.9541307730832916e+56
8,223,0,299,830,-1,35470,31995,1601.9616041891277,1.9541307730832916e+56,56.290953623931394,1.9541307730832916e+56
9,237,0,299,828,-1,35390,31966,1778.4344629719853,1.9541307730832916e+56,56.290953623931394,1.9541307730832916e+56
10,199,0,299,826,-1,35388,31964,1952.8316906914115,1.9541307730832916e+56,56.290953623931394,1.9541307730832916e+56
11,232,0,299,824,-1,32121,28988,2125.620013680309,1.954094115752315e+56,56.29094547697107,1.954094115752315e+56
12,178,0,299,822,-1,32275,29132,2289.8851223140955,1.954094115752315e+56,56.29094547697107,1.954094115752315e+56
13,213,0,299,820,-1,33176,29823,2454.3697213567793,1.954094115752315e+56,56.29094547697107,1.954094115752315e+56
14,247,0,299,818,-1,33602,30220,2616.5270479284227,1.954094115752315e+56,56.29094547697107,1.954094115752315e+56
15,75,0,299,816,-1,33575,30199,2780.7048209272325,1.9540130221331536e+56,56.29092745366204,1.9540130221331536e+56
16,274,0,299,816,-1,-1,-1,2780.7923522293568,-1,-1,190284.26222179062
17,40,0,299,808,-1,-1,-1,2780.904904074967,-1,-1,149448.99723469903
18,71,0,299,808,-1,33576,30203,2942.0869370512664,1.9539030233602261e+56,56.29090300489725,1.9539030233602261e+56
19,266,0,299,808,-1,-1,-1,2942.1806474514306,-1,-1,235796.42552749612
20,36,0,299,800,-1,-1,-1,2942.2760307639837,-1,-1,206321.63310826043
21,48,1,299,800,-1,30112,27009,3100.099226370454,1.953792972197136e+56,56.2908785431106,1.953792972197136e+56
22,184,1,299,796,-1,-1,-1,3100.1906263940036,-1,-1,243493.30448520646
23,185,1,299,791,-1,-1,-1,3100.310594525188,-1,-1,140396.27221702482
24,78,0,299,791,-1,29551,26457,3250.0294076427817,1.9536339605123379e+56,56.290843196117045,1.9536339605123379e+56
25,56,0,299,789,-1,29492,26403,3398.5431245714426,1.9536339605123379e+56,56.290843196117045,1.9536339605123379e+56
26,90,0,299,787,-1,29473,26384,3544.6847336888313,1.9536339605123379e+56,56.290843196117045,1.9536339605123379e+56
